"game_id","team_id","team_name","team_abbreviation","team_city","min","fgm","fga","fg_pct","fg3m","fg3a","fg3_pct","ftm","fta","ft_pct","oreb","dreb","reb","ast","stl","blk","to","pf","pts","plus_minus","game_date","seasongame","off_rating","def_rating","net_rating","ast_pct","ast_tov","ast_ratio","oreb_pct","dreb_pct","reb_pct","tm_tov_pct","efg_pct","ts_pct","usg_pct","pace","pie"
21500935,1610612755,"76ers","PHI","Philadelphia","240:00",36.1612903225806,82.7258064516129,0.438225806451613,8.61290322580645,25.7258064516129,0.334225806451613,15.5806451612903,22.6612903225806,0.687112903225806,9.35483870967742,31.9354838709677,41.2903225806452,20.8064516129032,8.45161290322581,6.38709677419355,16.6935483870968,22.1935483870968,96.5161290322581,-10.7096774193548,2016-03-06,63,95.7838709677419,106.383870967742,-10.6064516129032,0.575161290322581,1.29564516129032,15.8096774193548,0.208951612903226,0.746758064516129,0.473483870967742,0.173483870967742,0.490516129032258,0.521790322580645,0.198435483870968,100.246774193548,0.426758064516129
21500936,1610612745,"Rockets","HOU","Houston","240:00",36.758064516129,82.741935483871,0.44491935483871,10.7903225806452,31.3387096774194,0.346467741935484,21.1612903225806,30.2096774193548,0.705435483870968,11,31.6612903225806,42.6612903225806,21.6451612903226,10.258064516129,5.01612903225806,15.6612903225806,22.1129032258065,105.467741935484,-1.46774193548387,2016-03-06,63,104.193548387097,106.148387096774,-1.96451612903226,0.589016129032258,1.44016129032258,16.0870967741935,0.245854838709677,0.733467741935484,0.486806451612903,0.161,0.51008064516129,0.550064516129032,0.198693548387097,100.11435483871,0.478838709677419
21500936,1610612761,"Raptors","TOR","Toronto","240:00",36.5833333333333,81,0.4534,8.41666666666667,22.9,0.364716666666667,21.0166666666667,26.8166666666667,0.786033333333333,10.1166666666667,32.85,42.9666666666667,18.3833333333333,7.98333333333333,5.1,12.2666666666667,19.7666666666667,102.6,4.51666666666667,2016-03-06,61,107.265,102.79,4.47333333333333,0.500466666666667,1.6545,14.7283333333333,0.24165,0.7752,0.512233333333333,0.137016666666667,0.50525,0.554633333333333,0.198266666666667,95.3708333333333,0.52695
21500937,1610612750,"Timberwolves","MIN","Minnesota","240:00",37.2857142857143,81.015873015873,0.461365079365079,5.17460317460317,15.5714285714286,0.330777777777778,21.7777777777778,27.4285714285714,0.797968253968254,10.3968253968254,31.7301587301587,42.1269841269841,22.6984126984127,7.50793650793651,4.6031746031746,14.3492063492063,21.4126984126984,101.52380952381,-3.93650793650794,2016-03-07,64,103.992063492063,107.236507936508,-3.25555555555556,0.609063492063492,1.64634920634921,17.3,0.249936507936508,0.756222222222222,0.504714285714286,0.153730158730159,0.493365079365079,0.54647619047619,0.198634920634921,97.2946031746032,0.495
21500937,1610612766,"Hornets","CHA","Charlotte","240:00",36.5409836065574,84.2950819672131,0.433606557377049,10.3770491803279,29.3114754098361,0.35255737704918,18.8196721311475,23.8688524590164,0.794704918032787,9.18032786885246,34.9016393442623,44.0819672131148,21.1967213114754,7.13114754098361,5.29508196721311,12.2950819672131,18.5573770491803,102.27868852459,1.81967213114754,2016-03-07,62,103.544262295082,101.526229508197,2.02786885245902,0.583393442622951,1.7955737704918,16.3426229508197,0.201016393442623,0.797983606557377,0.495081967213115,0.13216393442623,0.495327868852459,0.539901639344262,0.198491803278689,97.69,0.502737704918033
21500938,1610612739,"Cavaliers","CLE","Cleveland","240:00",38.4098360655738,83.8360655737705,0.459704918032787,10.1147540983607,28.1475409836066,0.358229508196721,16.2950819672131,22.0819672131148,0.743409836065574,10.7377049180328,34,44.7377049180328,22.4098360655738,6.83606557377049,3.60655737704918,12.7049180327869,20.4754098360656,103.229508196721,6.16393442622951,2016-03-07,62,107.486885245902,101.3,6.18688524590164,0.582245901639344,1.81819672131148,17.2245901639344,0.25272131147541,0.787311475409836,0.52144262295082,0.139393442622951,0.520377049180328,0.553459016393443,0.198524590163934,95.3068852459016,0.530524590163934
21500938,1610612763,"Grizzlies","MEM","Memphis","240:00",36.3709677419355,81.5806451612903,0.447338709677419,6.19354838709677,18.3225806451613,0.332887096774194,20.1451612903226,25.4193548387097,0.791048387096774,9.7741935483871,30.9354838709677,40.7096774193548,21.0161290322581,8.67741935483871,4.35483870967742,12.3709677419355,21.6612903225806,99.0806451612903,-0.403225806451613,2016-03-07,63,103.346774193548,103.627419354839,-0.285483870967742,0.577854838709677,1.74983870967742,16.5096774193548,0.224903225806452,0.750274193548387,0.484903225806452,0.13558064516129,0.485516129032258,0.535935483870968,0.198693548387097,95.3075806451613,0.502451612903226
21500939,1610612754,"Pacers","IND","Indiana","240:00",38.3015873015873,85.6666666666667,0.447968253968254,8.03174603174603,23.047619047619,0.346047619047619,17.5873015873016,23.2857142857143,0.756492063492063,10.6190476190476,33.6507936507937,44.2698412698413,20.5873015873016,9.04761904761905,4.77777777777778,14.4285714285714,20.015873015873,102.222222222222,1.66666666666667,2016-03-07,64,102.055555555556,100.039682539683,2.01746031746032,0.534936507936508,1.47698412698413,15.568253968254,0.235333333333333,0.760063492063492,0.497444444444444,0.148587301587302,0.494904761904762,0.533968253968254,0.199063492063492,99.27,0.517253968253968
21500939,1610612759,"Spurs","SAS","San Antonio","240:00",40.7741935483871,83.0645161290323,0.49141935483871,7.30645161290323,18.5322580645161,0.397548387096774,15.8548387096774,19.8387096774194,0.805935483870968,9.12903225806452,35.241935483871,44.3709677419355,25.1290322580645,8.03225806451613,5.96774193548387,12.9032258064516,17.6774193548387,104.709677419355,12.5,2016-03-07,63,109.06935483871,95.2435483870968,13.8177419354839,0.616903225806452,2.09,19.2129032258064,0.227322580645161,0.799951612903226,0.527225806451613,0.139338709677419,0.535661290322581,0.570838709677419,0.198870967741935,96.4574193548387,0.591403225806452
21500940,1610612741,"Bulls","CHI","Chicago","240:00",38.6393442622951,88.4426229508197,0.438245901639344,7.50819672131148,20.5737704918033,0.364049180327869,16.8524590163934,21.6065573770492,0.772344262295082,11.3606557377049,36.2950819672131,47.655737704918,22.327868852459,5.9344262295082,5.62295081967213,13.5245901639344,19.3934426229508,101.639344262295,-1.09836065573771,2016-03-07,62,101.111475409836,102.37868852459,-1.2655737704918,0.578196721311475,1.79622950819672,16.5885245901639,0.246524590163934,0.75255737704918,0.504524590163934,0.139344262295082,0.481131147540984,0.520147540983607,0.198868852459016,99.0986885245902,0.496967213114754
21500940,1610612749,"Bucks","MIL","Milwaukee","240:00",38.1428571428571,82.3174603174603,0.46384126984127,5.55555555555556,15.8412698412698,0.348857142857143,17.4444444444444,23.0634920634921,0.758857142857143,10.5873015873016,31.3968253968254,41.984126984127,23.015873015873,8.12698412698413,5.74603174603175,14.9365079365079,21.6031746031746,99.2857142857143,-3.96825396825397,2016-03-07,64,101.915873015873,105.603174603175,-3.69047619047619,0.603698412698413,1.63047619047619,17.4857142857143,0.248047619047619,0.726301587301587,0.490174603174603,0.159142857142857,0.49784126984127,0.537968253968254,0.198873015873016,96.8590476190476,0.486190476190476
21500941,1610612740,"Pelicans","NOP","New Orleans","240:00",38.4098360655738,86.1475409836066,0.446655737704918,8.65573770491803,24.2131147540984,0.353180327868852,16.8360655737705,21.5573770491803,0.784786885245902,9.40983606557377,32.9672131147541,42.3770491803279,21.9016393442623,7.75409836065574,4.65573770491803,12.7377049180328,20.8524590163934,102.311475409836,-3.08196721311475,2016-03-07,62,103.144262295082,106.431147540984,-3.28688524590164,0.570655737704918,1.88672131147541,16.7196721311475,0.208344262295082,0.785262295081967,0.485967213114754,0.131606557377049,0.496918032786885,0.53555737704918,0.199196721311475,98.7513114754098,0.473819672131148
21500941,1610612758,"Kings","SAC","Sacramento","240:00",40.0491803278689,86.4918032786885,0.463901639344262,8.09836065573771,22.6065573770492,0.358524590163934,18.6065573770492,25.8360655737705,0.715327868852459,10.8196721311475,34.1639344262295,44.9836065573771,24.8688524590164,8.75409836065574,4.47540983606557,15.9672131147541,20.5901639344262,106.803278688525,-2.49180327868852,2016-03-07,62,103.175409836066,106.413114754098,-3.23606557377049,0.623049180327869,1.58360655737705,17.7967213114754,0.242360655737705,0.759590163934426,0.503327868852459,0.159868852459016,0.511229508196721,0.546803278688525,0.198836065573771,102.325901639344,0.49383606557377
21500942,1610612742,"Mavericks","DAL","Dallas","240:00",37.3968253968254,84.2380952380952,0.444936507936508,9.77777777777778,28.3174603174603,0.344,18.0634920634921,22.8571428571429,0.786095238095238,9,34.031746031746,43.031746031746,22.015873015873,6.84126984126984,3.55555555555556,12.3809523809524,19.3968253968254,102.634920634921,0,2016-03-07,64,104.720634920635,103.930158730159,0.792063492063492,0.590269841269841,1.96920634920635,17.0206349206349,0.201952380952381,0.759492063492063,0.480984126984127,0.129492063492063,0.503031746031746,0.544968253968254,0.199301587301587,96.5225396825397,0.507539682539683
21500942,1610612746,"Clippers","LAC","Los Angeles","240:00",38.3606557377049,83.1311475409836,0.462934426229508,9.59016393442623,26.5245901639344,0.361852459016393,18.4918032786885,26.7049180327869,0.704901639344262,9.24590163934426,33.5901639344262,42.8360655737705,22.672131147541,8.31147540983607,5.49180327868852,12.672131147541,21.4754098360656,104.803278688525,4.49180327868852,2016-03-07,62,106.124590163934,100.470491803279,5.66393442622951,0.59344262295082,1.87229508196721,17.2983606557377,0.205967213114754,0.750245901639344,0.480311475409836,0.132950819672131,0.520770491803279,0.553540983606557,0.199131147540984,98.4827868852459,0.531245901639344
21500943,1610612744,"Warriors","GSW","Golden State","240:00",42.5901639344262,87.6229508196721,0.487606557377049,12.7049180327869,30.8032786885246,0.411295081967213,17.1967213114754,22.7049180327869,0.759754098360656,10.2786885245902,36.0327868852459,46.3114754098361,29.1639344262295,8.49180327868852,5.9344262295082,14.9508196721311,20.8360655737705,115.081967213115,10.7868852459016,2016-03-07,62,112.291803278689,100.380327868852,11.9098360655738,0.683885245901639,2.06213114754098,20.4688524590164,0.237934426229508,0.760081967213115,0.513,0.14827868852459,0.56072131147541,0.591393442622951,0.199409836065574,102.253278688525,0.571049180327869
21500943,1610612753,"Magic","ORL","Orlando","240:00",38.9016393442623,86.9508196721311,0.448950819672131,7.91803278688525,22.5409836065574,0.352032786885246,14.9180327868852,19.3770491803279,0.769622950819672,10.655737704918,33.5901639344262,44.2459016393443,23.2786885245902,8.14754098360656,4.9344262295082,13.983606557377,20.5901639344262,100.639344262295,-1.54098360655738,2016-03-07,62,101.427868852459,103.46393442623,-2.02786885245902,0.597819672131148,1.6955737704918,17.4229508196721,0.232967213114754,0.777918032786885,0.500311475409836,0.146180327868852,0.494655737704918,0.528491803278688,0.199,97.5996721311475,0.486262295081967
21500944,1610612751,"Nets","BKN","Brooklyn","240:00",38.0634920634921,83.9206349206349,0.453428571428571,6.20634920634921,17.6666666666667,0.34568253968254,15.4126984126984,20.3015873015873,0.752952380952381,10.3809523809524,32.1904761904762,42.5714285714286,22.031746031746,7.49206349206349,3.95238095238095,14.4285714285714,17.8730158730159,97.7460317460317,-6.6031746031746,2016-03-08,64,100.296825396825,107.239682539683,-6.94285714285714,0.580793650793651,1.60365079365079,16.9222222222222,0.235793650793651,0.76431746031746,0.49447619047619,0.153111111111111,0.490698412698413,0.526396825396825,0.199015873015873,96.94,0.464222222222222
21500944,1610612761,"Raptors","TOR","Toronto","240:00",36.5901639344262,80.9344262295082,0.453852459016393,8.47540983606557,23.0655737704918,0.364704918032787,21.016393442623,26.8196721311475,0.785901639344262,10.0655737704918,32.8852459016393,42.9508196721311,18.5245901639344,7.98360655737705,5.11475409836066,12.3114754098361,19.8360655737705,102.672131147541,4.34426229508197,2016-03-08,62,107.298360655738,103.009836065574,4.28852459016393,0.504229508196721,1.65508196721311,14.8229508196721,0.240868852459016,0.77583606557377,0.51255737704918,0.13744262295082,0.506114754098361,0.555409836065574,0.198262295081967,95.4070491803279,0.52644262295082
21500945,1610612750,"Timberwolves","MIN","Minnesota","240:00",37.3125,81,0.46178125,5.15625,15.5625,0.32978125,21.765625,27.375,0.799171875,10.3125,31.828125,42.140625,22.6875,7.546875,4.625,14.359375,21.375,101.546875,-3.953125,2016-03-08,65,103.9515625,107.1765625,-3.2359375,0.608359375,1.6421875,17.296875,0.2479375,0.75790625,0.504734375,0.153796875,0.493671875,0.546828125,0.198625,97.3840625,0.495203125
21500945,1610612759,"Spurs","SAS","San Antonio","240:00",40.6666666666667,83.2698412698413,0.489238095238095,7.25396825396825,18.6825396825397,0.393507936507937,15.9047619047619,19.8730158730159,0.806857142857143,9.26984126984127,35.2222222222222,44.4920634920635,24.968253968254,7.98412698412698,5.96825396825397,12.8253968253968,17.6984126984127,104.492063492063,12.1746031746032,2016-03-08,64,108.847619047619,95.4365079365079,13.4031746031746,0.614111111111111,2.08666666666667,19.0936507936508,0.228634920634921,0.800111111111111,0.527111111111111,0.138460317460317,0.533111111111111,0.568619047619048,0.198888888888889,96.4174603174603,0.588444444444444
21500946,1610612743,"Nuggets","DEN","Denver","240:00",37.3809523809524,85.2380952380952,0.439444444444444,7.88888888888889,23.4761904761905,0.33468253968254,18.9206349206349,24.6666666666667,0.772126984126984,11.6349206349206,33.2222222222222,44.8571428571429,22.3968253968254,7.44444444444444,4.52380952380952,14.2857142857143,20.9365079365079,101.571428571429,-2.93650793650794,2016-03-08,64,102.436507936508,105.722222222222,-3.28571428571429,0.598714285714286,1.68730158730159,16.7587301587302,0.259777777777778,0.777444444444444,0.515031746031746,0.148571428571429,0.486079365079365,0.529428571428571,0.199111111111111,98.0630158730159,0.477714285714286
21500946,1610612752,"Knicks","NYK","New York","240:00",36.953125,84.09375,0.44040625,7.15625,21.203125,0.33665625,17.90625,22.140625,0.812984375,10.421875,33.59375,44.015625,20.0625,5.734375,5.546875,12.53125,20.3125,98.96875,-2.546875,2016-03-08,65,102.3890625,105.1390625,-2.75625,0.545109375,1.6053125,15.725,0.237734375,0.75796875,0.499890625,0.137,0.483125,0.528265625,0.198546875,95.9025,0.48490625
21500947,1610612737,"Hawks","ATL","Atlanta","240:00",38.5555555555556,83.984126984127,0.460111111111111,9.53968253968254,27.4761904761905,0.350285714285714,15.7619047619048,20.031746031746,0.784333333333333,8.44444444444444,33.3333333333333,41.7777777777778,25.6190476190476,9.34920634920635,5.61904761904762,14.7460317460317,19.1111111111111,102.412698412698,3.01587301587302,2016-03-08,64,102.971428571429,99.2920634920635,3.67301587301587,0.661666666666667,1.77238095238095,19.1095238095238,0.19215873015873,0.746650793650794,0.475968253968254,0.15231746031746,0.517142857142857,0.552761904761905,0.199142857142857,99.008253968254,0.522285714285714
21500947,1610612762,"Jazz","UTA","Utah","240:00",35.9354838709677,80.5645161290323,0.447564516129032,8.04838709677419,22.9354838709677,0.352016129032258,17.9838709677419,23.9677419354839,0.75041935483871,10.9032258064516,31.9516129032258,42.8548387096774,18.6290322580645,7.67741935483871,5.32258064516129,14.0322580645161,21.2258064516129,97.9032258064516,0.725806451612903,2016-03-08,63,103.079032258065,102.8,0.280645161290323,0.518209677419355,1.35838709677419,14.9032258064516,0.259435483870968,0.766354838709677,0.514693548387097,0.15608064516129,0.497741935483871,0.538822580645161,0.19841935483871,93.4232258064516,0.506290322580645
21500948,1610612757,"Trail Blazers","POR","Portland","265:00",38.5,85.609375,0.450546875,10.296875,28.390625,0.36075,16.328125,22.1875,0.73446875,11.578125,33.96875,45.546875,21.078125,6.765625,4.34375,14.0625,21.96875,103.625,0.796875,2016-03-08,65,105.45625,105.1484375,0.3125,0.546921875,1.57359375,16.0390625,0.257828125,0.77003125,0.512875,0.148109375,0.510890625,0.544375,0.199,97.7071875,0.489015625
21500948,1610612764,"Wizards","WAS","Washington","265:00",38.6935483870968,84.9193548387097,0.456758064516129,8.56451612903226,24.1129032258065,0.354903225806452,16.6774193548387,22.5,0.742693548387097,8.82258064516129,32.0967741935484,40.9193548387097,23.8064516129032,8.62903225806452,4.04838709677419,13.6774193548387,20.5806451612903,102.629032258065,-1.69354838709677,2016-03-08,63,102.453225806452,104.108064516129,-1.65322580645161,0.615854838709677,1.80903225806452,17.8870967741935,0.200048387096774,0.773483870967742,0.47958064516129,0.142225806451613,0.507935483870968,0.542645161290323,0.198806451612903,100.271290322581,0.488629032258065
21500949,1610612747,"Lakers","LAL","Los Angeles","240:00",35.171875,84.65625,0.416703125,8.03125,24.953125,0.323640625,19.34375,25.078125,0.767484375,10.71875,32.09375,42.8125,18.203125,7.109375,4.28125,12.890625,20.171875,97.71875,-9.296875,2016-03-08,65,99.103125,109.6328125,-10.5359375,0.520765625,1.4134375,14.2390625,0.22940625,0.74465625,0.479171875,0.138421875,0.464296875,0.511515625,0.1985,98.0403125,0.426171875
21500949,1610612753,"Magic","ORL","Orlando","240:00",38.9193548387097,87,0.448870967741935,7.87096774193548,22.5161290322581,0.350193548387097,15.1290322580645,19.6129032258065,0.7705,10.6290322580645,33.5806451612903,44.2096774193548,23.2903225806452,8.24193548387097,4.90322580645161,14,20.5967741935484,100.838709677419,-1.61290322580645,2016-03-08,63,101.433870967742,103.541935483871,-2.1,0.597854838709677,1.69403225806452,17.4112903225806,0.232177419354839,0.777741935483871,0.499612903225806,0.146,0.494290322580645,0.528645161290323,0.199016129032258,97.8064516129032,0.486112903225806
21500950,1610612740,"Pelicans","NOP","New Orleans","240:00",38.5161290322581,86.2741935483871,0.447177419354839,8.62903225806452,24.2258064516129,0.352,16.8548387096774,21.6290322580645,0.783290322580645,9.41935483870968,32.9677419354839,42.3870967741936,21.9193548387097,7.90322580645161,4.67741935483871,12.8064516129032,20.8548387096774,102.516129032258,-2.98387096774194,2016-03-09,63,103.13064516129,106.314516129032,-3.18387096774194,0.569693548387097,1.87806451612903,16.7048387096774,0.208338709677419,0.786241935483871,0.486096774193548,0.13191935483871,0.497225806451613,0.535709677419355,0.199209677419355,98.9756451612903,0.474387096774194
21500950,1610612766,"Hornets","CHA","Charlotte","240:00",36.6129032258064,84.3870967741936,0.433967741935484,10.4032258064516,29.3225806451613,0.353322580645161,18.741935483871,23.758064516129,0.795177419354839,9.12903225806452,34.9193548387097,44.0483870967742,21.1774193548387,7.14516129032258,5.32258064516129,12.3064516129032,18.5322580645161,102.370967741935,1.87096774193548,2016-03-09,63,103.541935483871,101.524193548387,2.02741935483871,0.581854838709677,1.79145161290323,16.3258064516129,0.199967741935484,0.799274193548387,0.495064516129032,0.132032258064516,0.495758064516129,0.540129032258065,0.198516129032258,97.7759677419355,0.502564516129032
21500951,1610612745,"Rockets","HOU","Houston","240:00",36.7777777777778,82.6666666666667,0.445587301587302,10.8253968253968,31.3015873015873,0.348079365079365,21.2063492063492,30.3174603174603,0.704539682539683,10.952380952381,31.6190476190476,42.5714285714286,21.7301587301587,10.2380952380952,5,15.5714285714286,22.0952380952381,105.587301587302,-1.34920634920635,2016-03-09,64,104.384126984127,106.198412698413,-1.82539682539683,0.590952380952381,1.45619047619048,16.1555555555556,0.244904761904762,0.734619047619048,0.486507936507937,0.160238095238095,0.511047619047619,0.55084126984127,0.19868253968254,100.074126984127,0.479238095238095
21500951,1610612755,"76ers","PHI","Philadelphia","240:00",36.1746031746032,82.7619047619048,0.438174603174603,8.65079365079365,25.8095238095238,0.334555555555556,15.5396825396825,22.6507936507937,0.685587301587302,9.3968253968254,31.8730158730159,41.2698412698413,20.7936507936508,8.3968253968254,6.3968253968254,16.6031746031746,22.1746031746032,96.5396825396825,-10.6190476190476,2016-03-09,64,95.9238095238095,106.430158730159,-10.5126984126984,0.574619047619048,1.30396825396825,15.8111111111111,0.209444444444444,0.745746031746032,0.472952380952381,0.172587301587302,0.490666666666667,0.521730158730159,0.198460317460317,100.146666666667,0.426904761904762
21500952,1610612748,"Heat","MIA","Miami","240:00",37.3492063492063,80.7301587301587,0.464206349206349,5.87301587301587,18.0634920634921,0.319809523809524,17.3650793650794,23.4444444444444,0.745174603174603,9.58730158730159,35,44.5873015873016,20.5079365079365,6.47619047619048,6.65079365079365,13.4444444444444,17.968253968254,97.9365079365079,1.01587301587302,2016-03-09,64,102.38253968254,100.438095238095,1.95396825396825,0.548126984126984,1.56269841269841,16.2190476190476,0.223888888888889,0.788555555555556,0.515666666666667,0.148761904761905,0.501285714285714,0.539793650793651,0.198380952380952,95.5990476190476,0.524444444444444
21500952,1610612749,"Bucks","MIL","Milwaukee","240:00",38.109375,82.453125,0.46278125,5.578125,15.875,0.349484375,17.34375,22.96875,0.757109375,10.703125,31.375,42.078125,23.03125,8.109375,5.734375,14.875,21.5625,99.140625,-4.0625,2016-03-09,65,101.84375,105.5703125,-3.7296875,0.6046875,1.63625,17.490625,0.2491875,0.72796875,0.490671875,0.1586875,0.49684375,0.536703125,0.198859375,96.8228125,0.48475
21500953,1610612738,"Celtics","BOS","Boston","240:00",39.5625,89.734375,0.441484375,8.859375,26.59375,0.3321875,18.09375,22.96875,0.788203125,11.609375,33.453125,45.0625,24.546875,9.484375,4.265625,13.59375,22.3125,106.078125,4.0625,2016-03-09,65,103.8984375,100.2953125,3.60625,0.6180625,1.93796875,17.64375,0.249984375,0.748,0.494640625,0.135546875,0.490984375,0.532125,0.199484375,101.2871875,0.525078125
21500953,1610612763,"Grizzlies","MEM","Memphis","240:00",36.4444444444444,81.6507936507936,0.447809523809524,6.19047619047619,18.3492063492063,0.332365079365079,20.1111111111111,25.3650793650794,0.79147619047619,9.76190476190476,30.8571428571429,40.6190476190476,21.047619047619,8.79365079365079,4.41269841269841,12.4285714285714,21.7301587301587,99.1904761904762,-0.349206349206349,2016-03-09,64,103.328571428571,103.542857142857,-0.219047619047619,0.577587301587302,1.74349206349206,16.5174603174603,0.224507936507937,0.748952380952381,0.483825396825397,0.136031746031746,0.485936507936508,0.536222222222222,0.19868253968254,95.4490476190476,0.502523809523809
21500954,1610612742,"Mavericks","DAL","Dallas","240:00",37.28125,84.1875,0.443765625,9.6875,28.265625,0.341125,18.1875,23,0.786515625,9.046875,34.109375,43.15625,21.90625,6.8125,3.515625,12.421875,19.390625,102.4375,-0.296875,2016-03-09,65,104.51875,104.0140625,0.50625,0.588859375,1.9540625,16.9421875,0.202265625,0.761171875,0.481515625,0.129859375,0.50134375,0.54384375,0.1993125,96.56,0.505875
21500954,1610612765,"Pistons","DET","Detroit","240:00",38.0793650793651,87.0793650793651,0.439253968253968,9,26.2698412698413,0.342063492063492,16.4920634920635,25.3809523809524,0.657714285714286,12.6825396825397,33.5238095238095,46.2063492063492,18.8253968253968,7.36507936507936,3.55555555555556,13.015873015873,19.3809523809524,101.650793650794,1.11111111111111,2016-03-09,64,102.669841269841,102.642857142857,0.038095238095238,0.495888888888889,1.48222222222222,14.3809523809524,0.268539682539683,0.79152380952381,0.519142857142857,0.137126984126984,0.491746031746032,0.519095238095238,0.198952380952381,97.4944444444444,0.482206349206349
21500955,1610612746,"Clippers","LAC","Los Angeles","240:00",38.3709677419355,83.1290322580645,0.463048387096774,9.62903225806452,26.6129032258065,0.362064516129032,18.5,26.741935483871,0.704096774193548,9.19354838709677,33.7258064516129,42.9193548387097,22.5967741935484,8.33870967741935,5.51612903225806,12.6129032258065,21.5322580645161,104.870967741935,4.7258064516129,2016-03-09,63,106.175806451613,100.33064516129,5.85483870967742,0.591322580645161,1.87112903225806,17.2532258064516,0.204790322580645,0.750693548387097,0.480387096774194,0.13241935483871,0.521112903225807,0.553790322580645,0.199112903225806,98.4898387096774,0.532338709677419
21500955,1610612760,"Thunder","OKC","Oklahoma City","240:00",41.015873015873,86.3492063492064,0.475809523809524,8.09523809523809,22.984126984127,0.353507936507936,19.8253968253968,25.1587301587302,0.79331746031746,12.7936507936508,35.2222222222222,48.015873015873,22.7301587301587,7.26984126984127,6.22222222222222,15.1746031746032,20.5396825396825,109.952380952381,6.77777777777778,2016-03-09,64,109.706349206349,102.953968253968,6.75396825396825,0.555746031746032,1.55142857142857,16.7095238095238,0.303253968253968,0.758333333333333,0.542285714285714,0.155666666666667,0.523063492063492,0.565444444444444,0.199095238095238,99.4501587301587,0.54568253968254
21500956,1610612752,"Knicks","NYK","New York","240:00",36.8923076923077,83.9538461538462,0.4404,7.13846153846154,21.1538461538462,0.3366,17.9692307692308,22.2,0.813492307692308,10.3538461538462,33.6461538461538,44,20.0769230769231,5.66153846153846,5.6,12.5846153846154,20.3076923076923,98.8923076923077,-2.75384615384615,2016-03-09,66,102.313846153846,105.175384615385,-2.86769230769231,0.546507692307692,1.60076923076923,15.7446153846154,0.236384615384615,0.758169230769231,0.499723076923077,0.137446153846154,0.483076923076923,0.528507692307692,0.198569230769231,95.9563076923077,0.484169230769231
21500956,1610612756,"Suns","PHX","Phoenix","240:00",37.0476190476191,84.7301587301587,0.438111111111111,8.98412698412698,25.0793650793651,0.352793650793651,17.4761904761905,23.2539682539683,0.748126984126984,10.7936507936508,32.6666666666667,43.4603174603175,20.4126984126984,7.92063492063492,3.88888888888889,16.1746031746032,22.6984126984127,100.555555555556,-6.80952380952381,2016-03-09,64,99.568253968254,107.344444444444,-7.77777777777778,0.552174603174603,1.27,15.3888888888889,0.241634920634921,0.764174603174603,0.496253968253968,0.167047619047619,0.491222222222222,0.530460317460317,0.198634920634921,100.384444444444,0.450714285714286
21500957,1610612739,"Cavaliers","CLE","Cleveland","240:00",38.3709677419355,83.7741935483871,0.459548387096774,10.0645161290323,28.1612903225806,0.356338709677419,16.4193548387097,22.1935483870968,0.744774193548387,10.7741935483871,34.0322580645161,44.8064516129032,22.4193548387097,6.87096774193548,3.66129032258065,12.9032258064516,20.5,103.225806451613,6.01612903225806,2016-03-09,63,107.338709677419,101.314516129032,6.0241935483871,0.583161290322581,1.80370967741935,17.2096774193548,0.254016129032258,0.787516129032258,0.522435483870968,0.141,0.519951612903226,0.553483870967742,0.198548387096774,95.4506451612903,0.52991935483871
21500957,1610612758,"Kings","SAC","Sacramento","240:00",40.0645161290323,86.4354838709677,0.464387096774194,8.08064516129032,22.6451612903226,0.357258064516129,18.6774193548387,25.8548387096774,0.717532258064516,10.741935483871,34.2258064516129,44.9677419354839,24.9032258064516,8.80645161290323,4.41935483870968,16.0645161290323,20.6612903225806,106.887096774194,-2.5,2016-03-09,63,103.111290322581,106.346774193548,-3.23387096774194,0.623629032258065,1.57629032258065,17.808064516129,0.240935483870968,0.760112903225806,0.503370967741935,0.160725806451613,0.511629032258065,0.5475,0.198806451612903,102.492580645161,0.493790322580645
21500958,1610612744,"Warriors","GSW","Golden State","240:00",42.5806451612903,87.5645161290323,0.487806451612903,12.758064516129,30.8709677419355,0.412032258064516,17.2258064516129,22.7741935483871,0.758854838709677,10.2741935483871,36.0967741935484,46.3709677419355,29.1290322580645,8.56451612903226,5.95161290322581,15.0967741935484,20.9193548387097,115.145161290323,10.7096774193548,2016-03-09,63,112.227419354839,100.403225806452,11.8225806451613,0.683225806451613,2.04709677419355,20.4354838709677,0.237854838709677,0.760983870967742,0.513483870967742,0.149403225806452,0.561274193548387,0.591870967741935,0.19941935483871,102.385,0.570274193548387
21500958,1610612762,"Jazz","UTA","Utah","240:00",35.8412698412698,80.6507936507936,0.446,8.03174603174603,22.984126984127,0.350698412698413,17.968253968254,23.952380952381,0.750238095238095,10.968253968254,32.0634920634921,43.031746031746,18.5873015873016,7.71428571428571,5.3015873015873,14.1269841269841,21.1111111111111,97.6825396825397,0.603174603174603,2016-03-09,64,102.761904761905,102.639682539683,0.123809523809524,0.518444444444444,1.34952380952381,14.8587301587302,0.259888888888889,0.768587301587302,0.515539682539683,0.156746031746032,0.496031746031746,0.537206349206349,0.198444444444444,93.5219047619048,0.505634920634921
